features,lrate,reg,F1,Precision,Recall
36.53214556353606,0.0019754474339964707,0.022886059483245146,0.057643884079879526,0.03950159066808064,0.1676575778236084
21.61512657764006,0.0027449499213329036,0.03949855752942255,0.06100535500862676,0.04204665959703084,0.17248361311864477
18.588011808786877,0.0010201291457008924,0.02348935017951293,0.062149132970608,0.04339342523860024,0.16994301315515423
82.18689874926794,0.0016570101745883989,0.04685368330032867,0.034584199539536065,0.023997879109225895,0.09982088914742071
19.871403497950038,0.0033032559439832763,0.026436739683491823,0.062071880476625936,0.042767762460233366,0.17731195730285118
28.40855956646247,0.004911406890779835,0.046734083721311166,0.05843817526237606,0.040254506892894996,0.16320900545083303
31.61073087596407,0.0023549879744038243,0.016307388964381414,0.061357959478732925,0.04216330858960761,0.17069904183175366
9.511430956343908,0.003962396798300327,0.04118212634469549,0.06995259014454837,0.047995758218451666,0.20371120161107809
89.38308870511199,0.004308294064028219,0.04094937112459667,0.048236031767400794,0.03300106044538713,0.14025722875349883
26.773238047835342,0.00313325866711259,0.049735688715973524,0.05717865879520706,0.03959703075291629,0.1588612934012904
38.549335306346514,0.002750127280984906,0.04290068293025593,0.05752865514671783,0.03954400848356319,0.16368898546259575
49.77065965723068,0.004312991857977851,0.01762753925365531,0.05563821403660623,0.03804878048780496,0.16548989330136224
38.69643808751872,0.0021280778343195795,0.03593724898467611,0.05513264451556264,0.03814422057264054,0.15309550471992459
2.091638568217225,0.0043492106804848074,0.039564486550196544,0.07391330210553083,0.050021208907741296,0.22864791513406446
80.61130571947098,0.004239641002298662,0.020015689300851045,0.05283633382772373,0.03598091198303294,0.1561456985233011
34.87996171318729,0.003725483597339078,0.04945845013910545,0.05893562004236995,0.04043478260869571,0.16663684210585475
58.05371438876251,0.0008436093377615459,0.043951067466500286,0.04104651465029008,0.027720042417815536,0.1252780800002531
12.951157466451157,0.0033385459320343608,0.025274839388460892,0.0692351631575394,0.04757158006362677,0.19974938552897686
35.93680238760407,0.003071809396408521,0.015816602076649613,0.06261654323462494,0.04294803817603401,0.17949682909641176
36.625936955799254,0.0008574199986903661,0.014405403181072626,0.054573106996618076,0.03811240721102871,0.1426137423848661
5.015354304277254,0.0049257329776644385,0.0064129367044031965,0.0677819979117101,0.04621420996818669,0.20302484635796292
2.5986130101077327,0.003767327139084756,0.03251582724367195,0.0756753202554748,0.051314952279957665,0.23000003319041182
1.36749484591621,0.004650634156451938,0.031911405941613624,0.07358156413108831,0.04987274655355258,0.22284110972417326
63.90766015871067,0.0037529616563071145,0.03150588419973557,0.05366514372434597,0.03676564156945927,0.15419967915925395
2.3020549000167723,0.0047171842356318995,0.03538294140826682,0.07308190362353105,0.04941675503711564,0.22331712817443777
12.35026014909128,0.0036168693474394756,0.03008014615152234,0.06714971622270864,0.04634146341463418,0.1912316646805801
99.10880286554956,0.00407803281305697,0.035667644063736154,0.048607154477545794,0.03331919406150597,0.14093273986158925
47.19666915043736,0.0035932139009165536,0.009688593361021323,0.059418361523476515,0.040530222693531355,0.17589630629296632
62.5093856572029,0.004544239204973237,0.03796376991732375,0.0530451967131366,0.03626723223753989,0.15537559963320394
6.686745121761705,0.0027057399980680453,0.02842917544443263,0.07395292782568502,0.05078472958642635,0.2130130119267163
8.05092931073609,0.0017523780330065278,0.028788629891118883,0.07061620674656018,0.048674443266171874,0.2029466986864506
18.323147206556886,0.002697009528965516,0.022329034820029986,0.06507376581409406,0.04492046659597038,0.18256662886910965
24.39742239992099,0.001320585001704465,0.03290002915774901,0.059813820770683444,0.04158006362672333,0.16169546136535945
17.49950828750783,0.0023314828743091986,0.02757981769166336,0.06567031048616845,0.04530222693531286,0.18427083164020516
72.85457336976066,0.002826976052128974,0.022149865704738675,0.05173726221018952,0.03541887592788985,0.14755432740011462
46.02459103453752,0.0013549986162843606,0.011309305217682482,0.04943942286568754,0.03348886532343591,0.1511812071771262
14.14051307444857,0.0019489796762815026,0.024589081120790904,0.06654555850994731,0.04612937433722169,0.1840522685366343
22.408787767674916,0.0024884630880357347,0.018794178451662237,0.063350009335538,0.043658536585365906,0.17953543744177355
98.62489788610176,0.0032720558365403394,0.02698778459447148,0.04689778315057327,0.03212089077412524,0.13563442447615284
43.306277456711186,0.002943423942070931,0.03317802128803567,0.05668774074381553,0.0388441145281019,0.1622333867372727
56.69056086511448,0.003385397145024539,0.020830190436511752,0.05660080577073303,0.03861081654294812,0.1636787845561291
30.97859048094361,0.003913335942511354,0.04387857401438173,0.05992928820717011,0.04118769883351013,0.16755465006945874
6.4344357303361175,0.002448599067662642,0.029291662135121542,0.0726863593966666,0.05002120890774127,0.20637325648582228
28.0414989578858,0.0020624497321998603,0.045769124532229824,0.05514461839721188,0.03838812301166498,0.1485729000247225
10.472554671299203,0.0026056457330999473,0.03900534799552101,0.07101252182001663,0.0490986214209968,0.1994799771654318
90.98258933460211,0.0015773197129847563,0.037701601631116445,0.031722682978637645,0.021951219512195117,0.09309014601069067
73.6822753503349,0.0022050966145168317,0.04133359720112644,0.042037172732806646,0.029172852598091256,0.11555322233204063
16.79515311965145,0.0005738052729149915,0.03389510789490991,0.0611418924277177,0.042089077412513366,0.1755151683558428
41.45138483147437,0.002885556546747596,0.024088090084809888,0.0587977653500173,0.040254506892895094,0.1698454992775806
32.02103169864803,0.004087171039339358,0.013378320034952887,0.06015494106675039,0.0410180275715801,0.17703905759039756
23.020483528433587,0.0030958979405046037,0.047911357136133904,0.05983239302416315,0.041314952279957656,0.1696411221008438
52.84332687618687,0.001826510797632584,0.02588246989744387,0.04762024125689983,0.03273594909862152,0.13883081455177881
4.14471831521643,0.0035093268649657385,0.017319423338773753,0.07217094825052166,0.04930010604453883,0.21215267907010235
14.224957266006648,0.003201482068429035,0.005069222255828457,0.06502640346076631,0.04475079533404036,0.18757559956986583
1.3282686296388375,0.0038540979661355664,0.03100380551558742,0.0733233988371427,0.04969247083775185,0.21936315987692634
19.623188728070346,0.004807034813749797,0.034568769536081796,0.058562151766736036,0.040360551431601326,0.16736433100840198
8.835333081485249,0.0044232534725974736,0.036648342885148275,0.06907928844658252,0.04726405090137861,0.2029929846040481
25.938545214491484,0.004130018439136221,0.02824091840875763,0.057766717610968736,0.03962884411452816,0.16587324748557422
31.79317285773714,0.003408937997327196,0.04031044962100998,0.06023652893277511,0.04154825026511136,0.1681035679162269
65.81370984232832,0.002967783271554805,0.020638857537818456,0.05389688256023996,0.03690349946977741,0.15326923310425578
50.67056624711046,0.0011404241212897765,0.030591010850527463,0.04554646341706585,0.030827147401908853,0.14032139034256785
82.50038785791239,0.0022158226150450024,0.023437722669549306,0.04337339609069376,0.03003181336161196,0.11919973774092628
39.659395415459414,0.00371713535214752,0.015136205702247545,0.06089740836867472,0.041399787910922595,0.18053332776781583
5.701844936447375,0.002594767140449824,0.04175087859295677,0.0727720141464566,0.050000000000000044,0.2106956295891721
1.238648697309884,0.004511330022468344,0.00849540802225308,0.07540596813433881,0.05084835630965018,0.2316971427952361
1.0554131344009683,0.0045782925788633065,0.026307714832279838,0.07358970930964302,0.04992576882290562,0.21864659576226556
3.410288282595406,0.004972544393127638,0.005871799055743081,0.06862596900999267,0.0465323435843055,0.2045532312702385
14.544443407632198,0.004421609626086125,0.00867173168766318,0.059552578486395294,0.040805938494167616,0.17701443471325135
9.549066004121553,0.004781247659720636,0.03233710535266508,0.0657795155503701,0.04512195121951229,0.192282072726179
20.265109608068773,0.004233781309003526,0.017961868060084266,0.05821741522151371,0.04021208907741251,0.1652409765177073
11.02738644424565,0.00396518424819265,0.011992397744525086,0.06676738183253476,0.04569459172852605,0.19935974195230377
7.163339686082686,0.003524668914610546,0.007843925937211635,0.07125525591456545,0.04862142099681867,0.21224469776060395
16.229682914712473,0.0037874651029921984,0.029631561806384488,0.06274052159668451,0.04309650053022276,0.17884950265173655
1.09982418500527,0.0027333070429269414,0.03660911206158389,0.07518366422034756,0.05100742311770948,0.2222874316005861
12.1374728983623,0.004000341954011804,0.04605178156257506,0.06904727093873031,0.04737009544008486,0.2012360634219936
25.841597134893306,0.004221568478609417,0.04261748098794513,0.05695114400157091,0.0392576882290563,0.15995983904524924
29.40982225389544,0.00447679722468036,0.03904634485909462,0.05897339418689562,0.040498409331919456,0.16949441702224724
34.69324949922853,0.003630184509780866,0.03740187172445134,0.06056937865220242,0.041442205726405126,0.17477131847910435
1.18840643028483,0.003019251219569513,0.035711655054633744,0.07525145811884285,0.05106044538706259,0.2244163716536708
22.244249917546878,0.003029130415939754,0.043973266045091455,0.05991403031366425,0.04137857900318143,0.16898958865225253
3.657776992120965,0.004625640117785603,0.03472693896793793,0.07289227832883337,0.04945917285259809,0.21941015719582002
95.09878707850874,0.003453064909067152,0.04970229874552537,0.044421620350516326,0.030752916224814516,0.12318973465643696
69.14201688277817,0.0032518097641934026,0.047990991868639025,0.04799925370248731,0.03292682926829276,0.1375775396632529
59.32162781840534,0.0031327745099666007,0.024949995510632345,0.053664529099865396,0.03671261930010607,0.15458535307592297
44.278972263729734,0.00488367774773225,0.022336404057160267,0.056103027708230314,0.03835630965005312,0.16624068452142005
34.59549006648069,0.0038681630307978287,0.019664403550384867,0.06076103510941848,0.041527041357370155,0.17779775075727625
15.264795838027213,0.0036393825038299864,0.03336755412864586,0.0653454200579565,0.04512195121951226,0.18496948622885329
18.64741892419418,0.004325789902852496,0.02726804947468263,0.06027110688270771,0.04128313891834578,0.17573003757729963
79.81565436047357,0.0028507995597838467,0.031989918735622326,0.047949885376891994,0.0329268292682928,0.13525960836933548
8.487219886460508,0.004041205780422094,0.04438992639025413,0.07046077907371164,0.048409331919406245,0.20454550031028332
24.085125585195843,0.002405931346146095,0.03831251521859322,0.05857945424068785,0.04053022269353138,0.16345364243871774
12.666608533596401,0.00468319514766483,0.040186227785872566,0.06430641999693387,0.044209968186638485,0.18622472275959512
5.6104135027812,0.003337948541668344,0.035460921905021835,0.07379149050080164,0.05053022269353129,0.21578986474515635
28.540565960585074,0.004992904687510381,0.034163662405100347,0.058950866641461,0.04038176033934258,0.1682488948171643
38.019121100133674,0.0026078848970430973,0.016376087793505845,0.06053182392202561,0.04149522799575831,0.1706609037958766
20.539674442740193,0.003764215585078377,0.02875058384990256,0.05929867785158066,0.04076352067868516,0.16890458380367024
10.982710915139965,0.004155721282898299,0.013595911081909572,0.0672007169672875,0.04608695652173918,0.20026310520770318
56.06330151670235,0.002311070479631825,0.03021241652855135,0.05022301064221691,0.03462354188759287,0.14228500136388259
86.41983673289994,0.001977857321962103,0.021266948105056825,0.04177035366887563,0.02880169671261938,0.12007848237505779
2.353748641363075,0.004520969540153794,0.04276089508338642,0.0716547461239585,0.0485683987274656,0.21696875273709343
